userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024274,-6.80542,4.4067383,-42.76886
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024295,-8.605957,3.0578613,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024317,-7.7056885,3.956604,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024335,-8.906555,4.107666,-45.01953
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024355,-7.255554,3.2073975,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024376,-7.7056885,2.7572632,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024396,-8.605957,2.607727,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024416,-6.956482,1.4068604,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024436,-8.305359,3.5064697,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024457,-7.255554,3.2073975,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024477,-9.056091,3.2073975,-42.91992
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024497,-7.255554,3.5064697,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024517,-7.8567505,2.307129,-43.969727
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024537,-7.106018,2.607727,-42.469788
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024557,-6.2057495,2.456665,-47.11914
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024577,-6.80542,3.3569336,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024597,-6.80542,3.3569336,-45.01953
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024617,-6.956482,1.4068604,-43.36853
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024637,-6.655884,3.2073975,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024657,-6.80542,3.3569336,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024677,-6.655884,1.4068604,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024697,-6.0562134,4.107666,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024717,-7.106018,3.3569336,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024737,-5.155945,4.5578003,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024757,-4.8553467,3.5064697,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024777,-4.7058105,4.107666,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024798,-4.10614,3.956604,-46.818542
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024818,-3.2058716,3.3569336,-45.01953
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024838,-2.156067,3.6575317,-46.969604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024858,-1.8554688,4.4067383,-46.969604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024878,-2.6062012,3.6575317,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024900,-1.4053345,5.1574707,-46.669006
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024919,-2.305603,4.257202,-47.569275
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024940,-2.6062012,3.6575317,-46.218872
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024959,-2.0065308,3.956604,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024980,-3.6560059,5.1574707,-46.218872
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025001,-2.305603,5.307007,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025020,-2.156067,6.956482,-46.969604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025041,-1.2557983,7.557678,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025061,-0.80566406,6.956482,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025080,-2.7557373,9.356689,-46.369934
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025100,-2.0065308,8.906555,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025120,-1.7059326,8.157349,-45.6192
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025140,-3.805542,9.356689,-46.818542
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059025160,-3.6560059,9.806824,-45.01953
