Time(ms),Time(s),gyro_x,gyro_y,gyro_z
1499000699060, 22776.39691618, 0.08226013, 0.0032806396, 0.25439453
1499000699078, 22776.417088299, -0.13626099, 0.043899536, 0.01953125
1499000699098, 22776.437199383003, -0.4697876, 0.028320313, -0.070114136
1499000699120, 22776.457340984, -0.560791, 0.11062622, 0.095718384
1499000699141, 22776.477482586, -0.20574951, 0.06375122, 0.33700562
1499000699160, 22776.497624188003, 0.23420715, 0.028930664, 0.36082458
1499000699179, 22776.517796307002, 0.31056213, 0.037322998, 0.30723572
1499000699201, 22776.537907391, 0.25482178, 0.00541687, 0.21408081
1499000699218, 22776.558018475, 0.17098999, 0.00541687, 0.19102478
1499000699241, 22776.578190594002, 0.17678833, 0.115356445, 0.17666626
1499000699260, 22776.598301678, 0.25634766, 0.18804932, 0.16459656
1499000699280, 22776.618473797, 0.27833557, 0.17752075, 0.1285553
1499000699299, 22776.638584881002, 0.2743683, 0.1413269, 0.052505493
1499000699320, 22776.658757, 0.26460266, 0.022659302, -0.018951416
1499000699340, 22776.678898602, 0.17755127, -0.16516113, -0.08843994
1499000699361, 22776.699040203002, 0.014007568, -0.26106262, -0.15808105
1499000699380, 22776.719212322, -0.13122559, -0.2390747, -0.16723633
1499000699400, 22776.739323406, -0.1151886, -0.19281006, -0.029953003
1499000699420, 22776.759465008003, 0.07310486, -0.4415741, 0.09220886
1499000699440, 22776.779606609, 0.0688324, -1.0299683, -0.033309937
1499000699461, 22776.799748211, -0.3517456, -0.9868927, -0.043548584
1499000699481, 22776.819920330003, -0.44947815, -0.5370178, 0.22109985
1499000699501, 22776.840031414, 0.0370636, -0.19250488, 0.37701416
1499000699522, 22776.860173016, 0.64912415, -0.18777466, 0.22720337
1499000699541, 22776.880314617003, 0.52282715, -0.19113159, -0.18067932
1499000699562, 22776.900456219002, 0.012786865, -0.1002655, -0.55145264
1499000699583, 22776.920628338, -0.39846802, 0.027862549, -0.6094818
1499000699603, 22776.940739422, -0.49009705, 0.33328247, -0.47937012
1499000699624, 22776.960881023002, -0.5213928, 0.41741943, -0.23199463
1499000699645, 22776.980992107, -0.3752594, 0.18743896, -0.13990784
1499000699665, 22777.001164227, -0.22132874, -0.036727905, -0.24557495
1499000699684, 22777.021305828002, -0.21170044, -0.080718994, -0.27368164
1499000699704, 22777.04144743, -0.10281372, 0.04496765, -0.17059326
1499000699725, 22777.061589031, 0.009719849, 0.15505981, -0.045684814
1499000699759, 22777.081761150002, 0.07951355, 0.039154053, -0.047973633
1499000699765, 22777.101872234, 0.044540405, -0.09063721, -0.10127258
1499000699783, 22777.122013836, 0.2470398, -0.14820862, -0.12646484
1499000699803, 22777.142155438003, 0.22673035, -0.085754395, -0.1847992
1499000699825, 22777.162297039, 0.17633057, 0.13934326, -0.20648193
1499000699844, 22777.182408123, 0.28063965, 0.26379395, -0.10783386
1499000699864, 22777.202580242003, 0.19892883, 0.30197144, -0.050720215
1499000699883, 22777.222752361, 0.021331787, 0.21905518, -0.040496826
1499000699905, 22777.242863445, -0.007217407, 0.18621826, 0.07588196
1499000699928, 22777.263005047, 0.09509277, 0.28425598, 0.26905823
1499000699946, 22777.283146648002, 0.14334106, 0.14819336, 0.26156616
1499000699967, 22777.30328825, -0.14007568, 0.11993408, 0.08442688
1499000699986, 22777.323429852, -0.40213013, 0.26608276, 0.1038208
1499000700008, 22777.343571453002, -0.31111145, 0.2616577, 0.21530151
1499000700026, 22777.363713055, -0.15214539, -0.014587402, 0.40634155
1499000700044, 22777.383854656, 0.006668091, -0.31802368, 0.40985107
1499000700065, 22777.403996258003, -0.09106445, -0.36994934, 0.33502197
1499000700085, 22777.424137859, -0.20651245, -0.21846008, 0.28845215
1499000700107, 22777.444309979, -0.25247192, -0.005432129, 0.20368958
1499000700128, 22777.464421063003, -0.35205078, 0.19400024, 0.048233032
1499000700148, 22777.484562664, -0.51086426, 0.26028442, -0.0044555664
1499000700169, 22777.504704266, -0.5360565, 0.13230896, 0.057540894
1499000700189, 22777.524845867003, -0.29859924, -0.06285095, 0.11405945
1499000700209, 22777.544987469002, 0.040267944, -0.10575867, 0.0949707
1499000700302, 22777.565098553, 0.1315918, -0.079956055, -0.0140686035
1499000700303, 22777.585270672, 0.10638428, -0.029556274, -0.1308899
1499000700304, 22777.605412273002, 0.08302307, -0.03337097, -0.11868286
1499000700305, 22777.625584393, 0.1340332, -0.058120728, -0.042633057
1499000700307, 22777.645664959, 0.212677, -0.16394043, -0.011169434
1499000700327, 22777.665837078002, 0.34812927, -0.24794006, -0.114852905
1499000700348, 22777.68597868, 0.41134644, -0.2390747, -0.2310791
1499000700368, 22777.706150799, 0.44189453, -0.28627014, -0.30451965
1499000700387, 22777.726261883003, 0.33851624, -0.28627014, -0.4460907
1499000700408, 22777.746403484, 0.100128174, -0.2442627, -0.49494934
1499000700427, 22777.766545086, -0.026916504, -0.10392761, -0.49494934
1499000700449, 22777.786656170003, -0.14710999, 0.1355133, -0.31643677
1499000700491, 22777.806828289, -0.008453369, 0.23110962, -0.28131104
1499000700492, 22777.827000408, -0.24316406, 0.022827148, -0.599411
1499000700508, 22777.847111492003, -0.94485474, -0.07537842, -0.73150635
1499000700528, 22777.867253094002, -1.0090027, -0.08239746, -0.32406616
1499000700565, 22777.887394695, -0.35617065, -0.048797607, 0.15605164
1499000700570, 22777.907536297, 0.3659973, -0.064834595, 0.20063782
1499000700588, 22777.927677898002, 0.4884796, -0.07032776, -0.021102905
1499000700609, 22777.9478195, 0.21954346, -0.032913208, -0.1701355
1499000700629, 22777.967961102, -0.010894775, 0.047714233, -0.49327087
1499000700649, 22777.988102703002, -0.4551239, 0.06253052, -0.5850525
1499000700669, 22778.008274822, -0.58813477, 0.054122925, -0.4421234
1499000700689, 22778.028385906, -0.4418335, 0.08528137, -0.3000946
1499000700710, 22778.048527508003, -0.23536682, 0.16682434, -0.20922852
1499000700734, 22778.068669109, 0.0016326904, 0.2002716, -0.09944153
1499000700750, 22778.088810711, 0.11555481, 0.11672974, -0.023391724
1499000700771, 22778.108952313003, 0.13693237, 0.0048065186, -0.0236969
1499000700790, 22778.129124432002, 0.14379883, -0.10758972, -0.05836487
1499000700810, 22778.149235516, 0.17282104, -0.10255432, -0.04171753
1499000700831, 22778.169377117003, 0.1993866, -0.036590576, -0.038650513
1499000700851, 22778.189518719002, 0.22367859, 0.07550049, -0.0826416
1499000700879, 22778.20966032, 0.14762878, 0.18606567, -0.11975098
1499000700892, 22778.229801922, 0.110672, 0.20210266, -0.090270996
1499000700913, 22778.249943523002, 0.22198486, 0.07382202, -0.044158936
1499000700933, 22778.270085125, 0.33255005, 0.0118255615, -0.10310364
1499000700953, 22778.290226727, 0.38432312, 0.10864258, -0.16433716
1499000700975, 22778.310398846002, 0.40341187, 0.4230652, -0.13516235
1499000700993, 22778.330540447, 0.3426361, 0.68634033, -0.07745361
1499000701013, 22778.350651531, 0.1612091, 0.37298584, -0.13761902
1499000701033, 22778.370793133003, -0.08036804, 0.16773987, -0.25230408
1499000701052, 22778.390934734, -0.13397217, 0.15093994, -0.34957886
1499000701073, 22778.411106854, -0.04876709, 0.17384338, -0.1834259
1499000701093, 22778.431217938003, -0.0315094, -0.17478943, -0.069503784
1499000701115, 22778.451359539, -0.11213684, -0.46432495, -0.07209778
1499000701135, 22778.471531658, -0.16818237, -0.4099579, -0.085235596
1499000701155, 22778.491642742003, -0.07197571, -0.15783691, -0.044006348
1499000701176, 22778.511784344002, 0.08103943, 0.052597046, -0.04660034
1499000701195, 22778.531956463, 0.09677124, 0.16255188, -0.12432861
1499000701215, 22778.552098065, 0.08103943, 0.09580994, -0.22984314
1499000701254, 22778.572209148002, 0.07203674, -0.04071045, -0.2926178
1499000701255, 22778.59235075, 0.014007568, -0.23770142, -0.38897705
1499000701274, 22778.612492352, -0.041275024, -0.079193115, -0.4103546
1499000701294, 22778.632664471002, 0.115097046, 0.031829834, -0.38531494
1499000701314, 22778.652775555, 0.14318848, -0.05368042, -0.41767883
1499000701334, 22778.672917156, 0.120285034, -0.17829895, -0.46105957
1499000701355, 22778.693058758003, 0.115249634, -0.2062378, -0.5085449
1499000701378, 22778.713200359, 0.05508423, -0.050476074, -0.5700836
1499000701396, 22778.733341961, 0.09448242, 0.075042725, -0.5771179
1499000701417, 22778.753483563003, 0.20733643, -0.057052612, -0.53022766
1499000701436, 22778.773655682002, 0.32598877, -0.15356445, -0.5351105
1499000701457, 22778.793766766, 0.33499146, -0.2627411, -0.64079285
1499000701478, 22778.813938885003, 0.23344421, -0.123168945, -0.7951813
1499000701497, 22778.834049969002, 0.19068909, 0.16697693, -0.83595276
1499000701517, 22778.85419157, 0.28277588, 0.26135254, -0.8643646
1499000701538, 22778.874333172, 0.04484558, -0.021011353, -1.3202057
1499000701558, 22778.894474773002, -0.7484741, -0.34872437, -1.7236633
1499000701578, 22778.914616375, -1.180191, -0.11048889, -1.4893951
1499000701598, 22778.934757977, -0.8681946, 0.4704132, -0.8057251
1499000701618, 22778.954899578002, -0.1594696, 0.5429535, -0.5430603
1499000701638, 22778.975071697, 0.2926941, 0.3549652, -0.6362152
1499000701660, 22778.995182781, 0.32598877, -0.2265625, -1.108078
1499000701678, 22779.015293865003, 0.16212463, -0.36001587, -1.4385529
1499000701698, 22779.035465984, 0.008651733, 0.013656616, -1.485733
1499000701719, 22779.055607586, -0.05807495, 0.36091614, -1.3991547
1499000701770, 22779.075749188003, -0.07106018, 0.29312134, -1.3690643
1499000701771, 22779.095890789, -0.0134887695, -0.08026123, -1.4771881
1499000701779, 22779.116032391, -0.06755066, -0.25907898, -1.6042328
1499000701798, 22779.136173992003, -0.16053772, -0.17250061, -1.5668182
1499000701817, 22779.156315594002, -0.21368408, -0.14576721, -1.4318237
1499000701838, 22779.176457195, -0.22590637, -0.17402649, -1.3460083
1499000701858, 22779.196629315, -0.18788147, -0.35284424, -1.3114929
1499000701879, 22779.216740398002, -0.04219055, -0.54190063, -1.1887207
1499000701898, 22779.236882, 0.11540222, -0.5070801, -0.95414734
1499000701919, 22779.257023602, 0.080581665, -0.36384583, -0.7577667
1499000701939, 22779.277165203002, -0.15718079, -0.17524719, -0.809845
1499000701961, 22779.297306805, -0.20880127, -0.19830322, -0.9567566
1499000701981, 22779.317448406, -0.13595581, -0.25724792, -0.9949341
1499000702001, 22779.337590008003, -0.1469574, -0.20059204, -0.92178345
1499000702021, 22779.357701092, -0.2637787, 0.065582275, -0.77593994
1499000702042, 22779.377873211, -0.27400208, 0.4840088, -0.6620178
1499000702061, 22779.398014813003, -0.22499084, 0.52233887, -0.6685791
1499000702082, 22779.418156414, -0.28988647, 0.108184814, -0.7857208
1499000702101, 22779.438328533, -0.49772644, -0.35391235, -0.76631165
1499000702121, 22779.458439617003, -0.40838623, -0.26916504, -0.5821533
1499000702142, 22779.478611736, -0.071517944, 0.005264282, -0.52641296
1499000702162, 22779.49872282, 0.12623596, 0.02418518, -0.5800171
1499000702183, 22779.518864422, 0.061340332, -0.29634094, -0.70843506
1499000702202, 22779.539006023002, -0.12420654, -0.62557983, -0.8721466
1499000702222, 22779.559147625, -0.38716125, -0.5609894, -0.9310913
1499000702260, 22779.579289227, -0.21124268, -0.18821716, -0.9037628
1499000702261, 22779.599430828002, -0.10572815, -5.493164E-4, -0.8866577
1499000702281, 22779.61957243, -0.11671448, 0.16773987, -0.8758087
1499000702303, 22779.639714031, -0.11991882, 0.04144287, -0.8981018
1499000702323, 22779.659855633003, 0.04118347, -0.16348267, -0.92544556
1499000702343, 22779.680027752, 0.20993042, -0.25465393, -0.950943
1499000702363, 22779.700138836, 0.07218933, -0.29710388, -0.96713257
1499000702384, 22779.720280438003, -0.11198425, -0.2992401, -0.99905396
1499000702404, 22779.740422039, -0.048614502, -0.18013, -0.975235
1499000702424, 22779.760563641, 0.0031585693, -0.07307434, -0.92178345
1499000702444, 22779.780705242003, -0.080215454, -0.08758545, -0.8942871
1499000702464, 22779.800846844002, -5.0354004E-4, -0.10179138, -0.8686371
1499000702484, 22779.820988445, 0.089279175, -0.12896729, -0.76678467
1499000702504, 22779.841130047, 0.22810364, -0.11477661, -0.66674805
1499000702524, 22779.861271648002, 0.19847107, -0.10484314, -0.61743164
1499000702545, 22779.88141325, 0.112350464, -0.11691284, -0.65774536
1499000702565, 22779.901554852, 0.003616333, -0.19189453, -0.7595978
1499000702587, 22779.921696453002, -0.18069458, -0.17997742, -0.7437134
1499000702605, 22779.941868572, -0.21429443, -0.18455505, -0.61605835
1499000702625, 22779.961979656, -0.13763428, -0.22212219, -0.6638489
1499000702645, 22779.982121258003, -0.32669067, -0.25724792, -0.75883484
1499000702666, 22780.002262859, -0.5469055, -0.2589264, -0.75364685
1499000702686, 22780.022404461, -0.48887634, -0.23358154, -0.57940674
1499000702706, 22780.042576580003, -0.0846405, -0.26167297, -0.40133667
1499000702750, 22780.062687664, 0.3540802, -0.28886414, -0.48014832
1499000702750, 22780.082829266, 0.37561035, -0.32077026, -0.63972473
1499000702765, 22780.102970867003, 0.1746521, -0.251297, -0.7420349
1499000702785, 22780.123112469002, -0.026306152, -0.07766724, -0.71073914
1499000702805, 22780.143284588, -0.07487488, -0.01550293, -0.64811707
1499000702826, 22780.163395672, 0.00819397, -0.052001953, -0.6588135
1499000702847, 22780.183537273002, 0.056915283, -0.061325073, -0.60154724
1499000702867, 22780.203678875, -0.064941406, -0.046966553, -0.46731567
1499000702888, 22780.223820477, -0.12236023, -0.05001831, -0.40455627
1499000702907, 22780.243962078002, -0.026000977, -0.049713135, -0.3249817
1499000702927, 22780.26410368, 0.14303589, -0.043304443, -0.2803955
1499000702948, 22780.284245281, 0.13616943, -0.0769043, -0.25993347
1499000702968, 22780.304386883003, 0.017364502, -0.11553955, -0.30039978
1499000702989, 22780.324528484, -0.121292114, -0.022537231, -0.32835388
1499000703008, 22780.344700604, -0.0993042, 0.18499756, -0.2568817
1499000703028, 22780.364781170003, 0.021331787, 0.31114197, -0.14021301
1499000703049, 22780.384953289, 0.12211609, 0.29051208, -0.052093506
1499000703068, 22780.405094891, 0.11418152, 0.022506714, -0.029800415
1499000703089, 22780.425236492003, 0.044387817, -0.14286804, -0.036361694
1499000703108, 22780.445378094002, 0.0060577393, -0.24197388, -0.104782104
1499000703129, 22780.465519695, 0.010177612, 0.119018555, -0.14128113
1499000703150, 22780.485661297, 0.07951355, 0.32167053, -0.14265442
1499000703169, 22780.505802898002, 0.020263672, 0.17048645, -0.33674622
1499000703190, 22780.5259445, -0.31951904, 0.20118713, -0.53404236
1499000703209, 22780.546086102, -0.5583496, 0.3247223, -0.3799591
1499000703279, 22780.566227703002, -0.32073975, 0.21463013, -0.029647827
1499000703279, 22780.586369305, 0.110672, -0.082855225, 0.11680603
1499000703279, 22780.606510906, 0.1525116, -0.31817627, 0.055252075
1499000703288, 22780.626652508003, -0.015472412, -0.4046173, 4.4250488E-4
1499000703308, 22780.646824627, -0.14083862, -0.41789246, -0.06690979
1499000703328, 22780.666935711, -0.33187866, -0.24839783, -0.09164429
1499000703349, 22780.687077313003, -0.26164246, -0.049560547, -0.08721924
1499000703369, 22780.707218914, -0.07991028, 0.040374756, -0.039413452
1499000703389, 22780.727329998, 0.034622192, 0.05076599, -0.08782959
1499000703408, 22780.747532635003, -0.072891235, -0.008636475, -0.17533875
1499000703430, 22780.767643719002, -0.13946533, -0.057662964, -0.23046875
1499000703450, 22780.78778532, 0.014312744, -0.0843811, -0.24786377
1499000703469, 22780.807896404, 0.13494873, -0.07185364, -0.2765808
1499000703489, 22780.828099041002, 0.13601685, -0.113708496, -0.30451965
1499000703509, 22780.848240643, 0.102874756, -0.2181549, -0.34483337
1499000703529, 22780.868351727, 0.12701416, -0.2696228, -0.3489685
1499000703550, 22780.888493328002, 0.13265991, -0.23251343, -0.33247375
1499000703570, 22780.90863493, 0.13647461, -0.08850098, -0.26496887
1499000703592, 22780.928776531, 0.28063965, -0.10240173, -0.16433716
1499000703610, 22780.948948650002, 0.3204956, -0.14881897, -0.17884827
1499000703631, 22780.969059734, 0.24383545, -0.1921997, -0.29856873
1499000703651, 22780.989201336, 0.20947266, -0.098587036, -0.41218567
1499000703672, 22781.009342938003, 0.22901917, 0.08314514, -0.4092865
1499000703693, 22781.029484539, 0.22612, 0.08665466, -0.44380188
1499000703712, 22781.049656658, 0.11128235, -0.18211365, -0.76387024
1499000703751, 22781.069767742003, -0.5676727, -0.26289368, -1.178482
1499000703752, 22781.089939861, -1.0714569, -0.01689148, -1.1280823
1499000703772, 22781.110050945, -0.8759918, 0.14224243, -0.6213989
1499000703793, 22781.130192547, -0.09854126, -0.032608032, -0.3674469
1499000703812, 22781.150334148002, 0.41226196, -0.2106781, -0.48945618
1499000703832, 22781.170445232, 0.34309387, -0.26733398, -0.85061646
1499000703853, 22781.190617352, -0.057159424, 0.029693604, -1.1105347
1499000703872, 22781.210758953002, -0.39404297, 0.33862305, -1.1282501
1499000703894, 22781.230900555, -0.3633423, 0.42077637, -1.0202789
1499000703913, 22781.251072674, -0.2553711, 0.36917114, -0.9680481
1499000703933, 22781.271214275002, -0.028457642, 0.19567871, -0.9127655
1499000703954, 22781.291355877, 0.07737732, -0.033218384, -0.9903412
1499000703974, 22781.311466961, 0.029724121, -0.22761536, -1.0491333
1499000703996, 22781.331639080003, -0.036697388, -0.23022461, -1.0021057
1499000704015, 22781.351780682002, -0.010437012, -0.20700073, -0.93414307
1499000704036, 22781.371922283, -0.047546387, -0.23190308, -0.91934204
1499000704055, 22781.392033367003, -0.07594299, -0.19082642, -0.8915405
1499000704076, 22781.412205486, -0.06585693, -0.09263611, -0.8748932
1499000704096, 22781.432347088, -0.0206604, 0.055648804, -0.84236145
1499000704116, 22781.452519207003, 0.071121216, 0.11276245, -0.7976227
1499000704136, 22781.472630291002, 0.0921936, 0.21186829, -0.73928833
1499000704156, 22781.492771893, 0.07035828, 0.25982666, -0.7464752
1499000704177, 22781.512913494, 0.033706665, 0.26013184, -0.75502014
1499000704198, 22781.533055096002, 0.015380859, 0.41375732, -0.7661743
1499000704216, 22781.553227215, 0.09082031, 0.10986328, -0.898407
1499000704255, 22781.573307781, -0.35494995, -0.22395325, -1.1838226
1499000704256, 22781.593479900002, -0.66693115, -0.07048035, -1.2050476
1499000704275, 22781.613621502, -0.46458435, 0.098098755, -0.84817505
1499000704295, 22781.633732586, -0.034866333, -0.10331726, -0.61346436
1499000704317, 22781.653904705003, 0.23832703, -0.34246826, -0.61039734
1499000704337, 22781.674015789, 0.21343994, -0.6016083, -0.90483093
1499000704358, 22781.694157391, -0.10235596, -0.2856598, -1.2339172
1499000704377, 22781.714298992003, -0.3595276, 0.07733154, -1.3406677
1499000704399, 22781.734471111, -0.44932556, 0.23875427, -1.3052368
1499000704418, 22781.754612713, -0.30348206, 0.21646118, -1.220932
1499000704439, 22781.774754315, -0.10862732, -0.030471802, -1.186264
1499000704458, 22781.794865398002, -0.026306152, -0.25190735, -1.155426
1499000704478, 22781.815037518, 0.033706665, -0.32305908, -1.1361847
1499000704499, 22781.835179119, 0.078445435, -0.36079407, -1.1050262
1499000704519, 22781.855320721002, 8.69751E-4, -0.37712097, -1.1057892
1499000704539, 22781.875431805, -0.030593872, -0.32643127, -1.1038055
1499000704559, 22781.895603924, -0.054718018, -0.2132721, -1.0525055
1499000704579, 22781.915715008003, -0.07899475, -0.12866211, -1.0173798
1499000704600, 22781.935887127, -0.104644775, -0.075683594, -1.0192108
1499000704619, 22781.956059246, -0.1296997, -0.12454224, -0.9836273
1499000704640, 22781.976139813003, -0.029678345, -0.1642456, -0.9338379
1499000704659, 22781.996281414, 0.22947693, -0.13217163, -0.9156647
1499000704679, 22782.016453533, 0.32781982, -0.12423706, -0.9249878
1499000704700, 22782.036595135003, 0.20687866, -0.22166443, -0.94667053
1499000704720, 22782.056767254002, 0.08699036, -0.31954956, -0.9866791
1499000704769, 22782.076878338, -0.06846619, -0.4685974, -1.2145233
1499000704770, 22782.09701994, -0.56843567, -0.40507507, -1.3053894
1499000704778, 22782.117161541002, -0.86361694, -0.22120667, -1.1106873
1499000704799, 22782.137303143, -0.6163788, -0.055984497, -0.69973755
1499000704821, 22782.157414227, 0.13098145, -0.1851654, -0.5183258
1499000704839, 22782.177555828002, 0.45166016, -0.34292603, -0.6867523
1499000704859, 22782.19769743, 0.30308533, -0.23831177, -1.0263824
1499000704879, 22782.217808514, 0.024383545, 0.058547974, -1.1682587
1499000704901, 22782.237980633003, -0.09121704, 0.18469238, -1.1308441
1499000704921, 22782.258122234, 0.032485962, 0.1831665, -1.0969391
1499000704941, 22782.278263836, 0.08088684, 0.11932373, -1.0838013
1499000704961, 22782.298405438003, 0.0332489, 0.027862549, -1.1248779
1499000704981, 22782.318547039, -0.14251709, 0.021591187, -1.1225891
1499000705002, 22782.338688641, -0.1469574, 0.06037903, -0.9371948
1499000705022, 22782.358830242003, 0.04576111, 0.068481445, -0.7554779
1499000705042, 22782.378971844002, 0.157547, 0.03778076, -0.70492554
1499000705062, 22782.399143963, 0.12960815, -0.1078949, -0.7171478
1499000705082, 22782.419255047, 0.10272217, -0.21647644, -0.6859894
1499000705103, 22782.439366131002, 0.07157898, -0.16287231, -0.5983429
1499000705123, 22782.45953825, 0.008346558, -0.05506897, -0.49388123
1499000705143, 22782.479679852, 0.0010223389, -0.009246826, -0.46594238
1499000705163, 22782.499821453002, 0.011566162, 0.07519531, -0.40226746
1499000705184, 22782.519993572, 0.053863525, 0.049087524, -0.27230835
1499000705204, 22782.540104656, 0.11357117, 0.022827148, -0.08157349
1499000705224, 22782.560276775002, 0.16151428, 0.11581421, 0.08015442
1499000705274, 22782.580387859, 0.093566895, 0.26394653, 0.1138916
1499000705275, 22782.600529461, 0.0023956299, 0.07687378, -0.022323608
1499000705283, 22782.620671063003, -0.22468567, -0.14775085, -0.2055664
1499000705304, 22782.640812664, -0.41603088, 0.17658997, -0.082336426
1499000705324, 22782.660984783, -0.06738281, 0.67962646, 0.27134705
1499000705344, 22782.68106535, 0.30949402, 0.6301422, 0.38954163
1499000705365, 22782.701237469002, 0.32003784, 0.10757446, 0.40283203
1499000705384, 22782.72137907, 0.35118103, -0.3754425, 0.24859619
1499000705406, 22782.741490154, 0.3376007, -0.4217224, 0.11817932
1499000705425, 22782.761692791002, 0.16273499, -0.22639465, -0.049346924
1499000705445, 22782.781773357, -0.09274292, -0.045135498, -0.26649475
1499000705465, 22782.801945477, -0.24087524, 0.053207397, -0.34117126
1499000705485, 22782.822087078002, -0.26057434, 0.06588745, -0.28941345
1499000705505, 22782.84222868, -0.25216675, 0.006790161, -0.18922424
1499000705526, 22782.862370281, -0.15870667, -0.16638184, -0.12753296
1499000705546, 22782.882511883003, -0.06417847, -0.25587463, -0.15516663
1499000705566, 22782.902653484, -0.054260254, -0.29328918, -0.2570343
1499000705586, 22782.922795086, -0.14099121, -0.18638611, -0.3223877
1499000705607, 22782.942936688003, -0.19429016, -0.08682251, -0.3014679
1499000705626, 22782.963108807002, -0.19581604, -0.031082153, -0.24588013
1499000705646, 22782.983189373, -0.09777832, -0.13523865, -0.21044922
1499000705666, 22783.003361492003, 0.036758423, -0.31085205, -0.24084473
1499000705687, 22783.023472576002, 0.084854126, -0.3259735, -0.28085327
1499000705707, 22783.043644695, 0.0909729, -0.29618835, -0.22724915
1499000705727, 22783.063786297, 0.084854126, -0.33192444, -0.13180542
1499000705768, 22783.083927898002, 0.07722473, -0.39071655, -0.11317444
1499000705768, 22783.104038982, 0.043167114, -0.55366516, -0.18769836
1499000705785, 22783.124211102, -0.07167053, -0.6235962, -0.30651855
1499000705806, 22783.144352703002, -0.06877136, -0.55029297, -0.30070496
1499000705828, 22783.164524822, 0.009262085, -0.49609375, -0.33003235
1499000705847, 22783.184635906, -0.32592773, -0.2760315, -0.45341492
1499000705868, 22783.204777508003, -0.63790894, -0.061782837, -0.3184204
1499000705888, 22783.224919109, -0.3923645, -0.10774231, -0.05316162
1499000705909, 22783.245060711, 0.23466492, -0.35620117, -0.0041503906
1499000705929, 22783.265202313003, 0.57444763, -0.42752075, -0.08584595
1499000705948, 22783.285343914, 0.47198486, -0.40568542, -0.23352051
1499000705968, 22783.305485516, 0.3136139, -0.25083923, -0.31323242
1499000705989, 22783.325627117003, -0.059143066, -0.042541504, -0.36897278
1499000706010, 22783.345791505002, -0.22087097, 0.11077881, -0.32911682
1499000706029, 22783.365963624, -0.2897339, 0.1749115, -0.30070496
1499000706049, 22783.386074708, -0.32211304, 0.07397461, -0.4253235
1499000706069, 22783.406216309002, -0.42793274, -0.034439087, -0.42166138
1499000706089, 22783.426388429, -0.4474945, -0.04345703, -0.26237488
1499000706110, 22783.446499513, -0.21459961, 0.042663574, -0.0029296875
1499000706130, 22783.466641114002, 0.1302185, 0.13002014, 0.15376282
1499000706151, 22783.486782716, 0.22688293, 0.14743042, 0.10977173
1499000706172, 22783.506924317, 0.21237183, 0.13322449, 0.083969116
1499000706188, 22783.527065919003, 0.21588135, 0.14163208, 0.07098389
1499000706209, 22783.547238038, 0.24551392, 0.26150513, 0.07525635
1499000706242, 22783.567349122, 0.2534485, 0.40046692, 0.061676025
1499000706248, 22783.587490724003, 0.24871826, 0.48675537, 0.09144592
1499000706269, 22783.607632325, 0.29040527, 0.42582703, 0.140625
1499000706289, 22783.627773927, 0.29223633, 0.23310852, 0.20124817
1499000706312, 22783.647915528003, 0.24795532, 0.07244873, 0.22796631
1499000706331, 22783.668057130002, 0.21359253, 0.2091217, 0.3359375
1499000706351, 22783.688198731, 0.23847961, 0.68084717, 0.44223022
1499000706372, 22783.708309815, 0.18840027, 0.75704956, 0.45581055
1499000706391, 22783.728481934002, 0.05493164, 0.57196045, 0.3777771
1499000706413, 22783.748593018, -0.16604614, 0.36795044, 0.26004028
1499000706432, 22783.768765138, -0.106796265, 0.216156, 0.29867554
1499000706452, 22783.788876222003, -0.026000977, -0.025283813, 0.38908386
1499000706472, 22783.809048341, -0.06036377, -0.35559082, 0.44345093
1499000706492, 22783.829189942, -0.071517944, -0.4611206, 0.38923645
1499000706517, 22783.849331544003, -0.08555603, -0.2659607, 0.28860474
1499000706530, 22783.869473145, -0.13702393, 0.0077056885, 0.19606018
1499000706551, 22783.889614747, -0.2133789, 0.14666748, 0.1088562
1499000706571, 22783.909756349003, -0.26515198, 0.1781311, 0.073272705
1499000706593, 22783.92989795, -0.26530457, 0.050460815, 0.045791626
1499000706614, 22783.950039552, -0.28607178, -0.17814636, 0.06838989
1499000706633, 22783.970181153003, -0.29936218, -0.23770142, 0.1591034
1499000706653, 22783.990322755002, -0.07426453, -0.16073608, 0.245224
1499000706674, 22784.010464356, 0.09890747, -0.11859131, 0.2414093
1499000706694, 22784.030605958, 0.14654541, -0.15524292, 0.20552063
1499000706714, 22784.050747559002, 0.15907288, -0.18180847, 0.19270325
1499000706759, 22784.070889161, 0.20550537, -0.10255432, 0.12657166
1499000706759, 22784.091030763, 0.22015381, -0.046051025, 0.05265808
1499000706773, 22784.111172364002, 0.28308105, -0.08392334, 0.043807983
1499000706792, 22784.131313966, 0.29559326, -0.20547485, -0.020629883
1499000706813, 22784.151455567, 0.18840027, -0.24702454, -0.14372253
1499000706833, 22784.171597169003, 0.026824951, -0.1656189, -0.21443176
1499000706853, 22784.19173877, -0.055480957, -0.02330017, -0.1637268
1499000706873, 22784.211880372, -0.06463623, 0.005722046, -0.103256226
1499000706893, 22784.232021974003, -0.25247192, -0.121032715, -0.39111328
1499000706916, 22784.252194093002, -0.90286255, -0.044525146, -0.615448
1499000706935, 22784.272335694, -1.17453, -0.008483887, -0.2290802
1499000706956, 22784.292446778003, -0.5499573, -0.113082886, 0.3809967
1499000706975, 22784.312588380002, 0.53596497, -0.20196533, 0.46803284
1499000706996, 22784.332729981, 0.8282471, -0.2450409, 0.31440735
